Species	Symbol	Ensembl	Family	Protein	Entrez_ID
Homo_sapiens	ZNF724	ENSG00000196081	zf-C2H2	ENSP00000413411.2;	440519
Homo_sapiens	ATF4	ENSG00000128272	TF_bZIP	ENSP00000501863.1;ENSP00000379912.1;ENSP00000505360.1;ENSP00000506657.1;ENSP00000384587.2;ENSP00000502400.2;ENSP00000502610.2;ENSP00000501783.2;ENSP00000336790.2;ENSP00000502056.2;	468
Homo_sapiens	ZNF705B	ENSG00000215356	zf-C2H2	ENSP00000382987.3;	100132396
Homo_sapiens	E2F4	ENSG00000205250	E2F	ENSP00000458082.1;ENSP00000454477.1;ENSP00000368686.3;ENSP00000457239.1;	NA
Homo_sapiens	CREM	ENSG00000095794	TF_bZIP	ENSP00000345384.2;ENSP00000417460.1;ENSP00000420681.1;ENSP00000420437.1;ENSP00000409220.2;ENSP00000509489.1;ENSP00000419075.1;ENSP00000337138.4;ENSP00000417327.1;ENSP00000420511.1;ENSP00000341875.3;ENSP00000354593.4;ENSP00000417562.1;ENSP00000265372.5;ENSP00000510546.1;ENSP00000346804.3;ENSP00000344365.5;ENSP00000349387.5;ENSP00000379225.3;ENSP00000363860.3;ENSP00000393538.2;ENSP00000419684.2;ENSP00000419018.1;ENSP00000417807.1;ENSP00000419810.1;ENSP00000363853.3;ENSP00000417165.1;ENSP00000418336.1;ENSP00000363866.3;	1390
Homo_sapiens	PLAGL2	ENSG00000126003	zf-C2H2	ENSP00000246229.4;	5326
Homo_sapiens	ZNF486	ENSG00000256229	zf-C2H2	ENSP00000335042.7;	90649
Homo_sapiens	PAX4	ENSG00000106331	PAX	ENSP00000477877.1;ENSP00000339906.2;ENSP00000491782.1;ENSP00000368014.4;	5078
Homo_sapiens	TCF24	ENSG00000261787	bHLH	ENSP00000455444.1;	NA
Homo_sapiens	ZNF497	ENSG00000174586	zf-C2H2	ENSP00000311183.2;ENSP00000402815.2;	162968
Homo_sapiens	FOXE1	ENSG00000178919	Fork_head	ENSP00000364265.3;	2304
Homo_sapiens	HSFX4	ENSG00000283463	HSF	ENSP00000489814.2;	101927685
Homo_sapiens	ZNF34	ENSG00000196378	zf-C2H2	ENSP00000434049.1;ENSP00000396894.2;ENSP00000341528.4;	80778
Homo_sapiens	ZGLP1	ENSG00000220201	zf-GATA	ENSP00000385403.1;ENSP00000384434.3;	100125288
Homo_sapiens	ZNF548	ENSG00000188785	zf-C2H2	ENSP00000337555.6;ENSP00000379482.3;	147694
Homo_sapiens	ZFP2	ENSG00000198939	zf-C2H2	ENSP00000430980.1;ENSP00000430531.1;ENSP00000354453.2;	NA
Homo_sapiens	ZNF888	ENSG00000213793	zf-C2H2	ENSP00000491567.1;	388559
Homo_sapiens	SOX12	ENSG00000177732	HMG	ENSP00000347646.1;	6666
Homo_sapiens	ZNF622	ENSG00000173545	zf-C2H2	ENSP00000310042.2;	NA
Homo_sapiens	HOXB8	ENSG00000120068	Homeobox	ENSP00000239144.4;ENSP00000460659.1;ENSP00000460254.1;	3218
Homo_sapiens	TFAP4	ENSG00000090447	bHLH	ENSP00000459390.1;ENSP00000204517.6;	NA
Homo_sapiens	ZNF75D	ENSG00000186376	zf-C2H2	ENSP00000359800.1;ENSP00000359802.3;	NA
Homo_sapiens	ZNF143	ENSG00000166478	zf-C2H2	ENSP00000379847.2;ENSP00000379843.3;ENSP00000432154.1;ENSP00000299606.2;ENSP00000379849.1;	7702
Homo_sapiens	ZNF773	ENSG00000152439	zf-C2H2	ENSP00000282292.3;ENSP00000469416.1;	374928
Homo_sapiens	ZNF850	ENSG00000267041	zf-C2H2	ENSP00000483509.1;ENSP00000464976.1;	342892
Homo_sapiens	ZNF540	ENSG00000171817	zf-C2H2	ENSP00000467118.1;ENSP00000324598.3;ENSP00000343768.5;ENSP00000465503.1;ENSP00000466274.1;	163255
Homo_sapiens	LMX1A	ENSG00000162761	Homeobox	ENSP00000356868.4;ENSP00000294816.2;ENSP00000340226.3;	4009
Homo_sapiens	HSF4	ENSG00000102878	HSF	ENSP00000428161.1;ENSP00000403219.2;ENSP00000428978.1;ENSP00000430299.1;ENSP00000427832.1;ENSP00000430631.1;ENSP00000430947.2;ENSP00000463706.1;	3299
Homo_sapiens	TCF3	ENSG00000071564	bHLH	ENSP00000466565.2;ENSP00000378813.3;ENSP00000499183.1;ENSP00000480564.2;ENSP00000262965.5;ENSP00000467508.2;ENSP00000465549.1;ENSP00000466952.2;ENSP00000465510.2;ENSP00000468481.1;ENSP00000468487.1;ENSP00000344375.6;ENSP00000396363.3;	6929
Homo_sapiens	E2F6	ENSG00000169016	E2F	ENSP00000370936.3;ENSP00000438864.1;ENSP00000302159.4;ENSP00000446315.1;	1876
Homo_sapiens	ZNF3	ENSG00000166526	zf-C2H2	ENSP00000416088.2;ENSP00000415358.1;ENSP00000299667.4;ENSP00000306372.6;	7551
Homo_sapiens	ZFPM2	ENSG00000169946	zf-C2H2	ENSP00000428720.1;ENSP00000384179.2;ENSP00000430757.1;	23414
Homo_sapiens	SATB2	ENSG00000119042	CUT	ENSP00000401112.1;ENSP00000260926.5;ENSP00000388764.1;ENSP00000388581.1;ENSP00000483287.1;ENSP00000405420.1;	23314
Homo_sapiens	FOXG1	ENSG00000176165	Fork_head	ENSP00000339004.3;	2290
Homo_sapiens	HES6	ENSG00000144485	bHLH	ENSP00000387008.1;ENSP00000387155.3;ENSP00000272937.5;ENSP00000387215.3;	55502
Homo_sapiens	ZSCAN5C	ENSG00000204532	zf-C2H2	ENSP00000435234.1;	NA
Homo_sapiens		ENSG00000283321	bHLH	ENSP00000490530.1;	NA
Homo_sapiens	PATZ1	ENSG00000100105	ZBTB	ENSP00000384173.3;ENSP00000384173.3;ENSP00000215919.3;ENSP00000215919.3;ENSP00000337520.4;ENSP00000337520.4;ENSP00000266269.5;ENSP00000266269.5;	23598
Homo_sapiens	ZNF75A	ENSG00000162086	zf-C2H2	ENSP00000459566.1;ENSP00000482769.1;ENSP00000499415.1;	7627
Homo_sapiens	MYCL	ENSG00000116990	bHLH	ENSP00000380494.2;ENSP00000361903.2;	4610
Homo_sapiens	ZNF729	ENSG00000196350	zf-C2H2	ENSP00000469582.1;	100287226
Homo_sapiens	RCOR3	ENSG00000117625	MYB	ENSP00000398558.2;ENSP00000432779.1;ENSP00000436838.1;ENSP00000355972.4;ENSP00000355973.4;ENSP00000437048.1;ENSP00000413929.2;	55758
Homo_sapiens	ELF3	ENSG00000163435	ETS	ENSP00000352673.3;ENSP00000356253.5;ENSP00000356252.3;	1999
Homo_sapiens	ZNF18	ENSG00000154957	zf-C2H2	ENSP00000463471.1;ENSP00000462296.3;ENSP00000462383.1;ENSP00000315664.3;ENSP00000391376.3;	7566
Homo_sapiens	ZNF786	ENSG00000197362	zf-C2H2	ENSP00000313516.9;ENSP00000417470.1;	136051
Homo_sapiens	ZNF614	ENSG00000142556	zf-C2H2	ENSP00000270649.5;	80110
Homo_sapiens	TBX10	ENSG00000167800	T-box	ENSP00000335191.3;	347853
Homo_sapiens	ZNF735	ENSG00000223614	zf-C2H2	ENSP00000485547.1;	730291
Homo_sapiens	ZNF875	ENSG00000181666	zf-C2H2	ENSP00000438261.1;ENSP00000467562.1;ENSP00000437774.1;ENSP00000466467.1;ENSP00000315505.3;ENSP00000375994.3;	284459
Homo_sapiens	GMEB2	ENSG00000101216	SAND	ENSP00000359094.1;ENSP00000266068.1;ENSP00000359086.1;	26205
Homo_sapiens	ZNF561	ENSG00000171469	zf-C2H2	ENSP00000392013.1;ENSP00000303915.3;ENSP00000393074.1;	93134
Homo_sapiens	ZNF695	ENSG00000197472	zf-C2H2	ENSP00000341236.7;	57116
Homo_sapiens	GLI4	ENSG00000250571	zf-C2H2	ENSP00000430987.1;ENSP00000345024.1;	NA
Homo_sapiens	HIVEP1	ENSG00000095951	zf-C2H2	ENSP00000368698.2;ENSP00000486543.1;ENSP00000445617.2;	3096
Homo_sapiens	ZNF658	ENSG00000274349	zf-C2H2	ENSP00000480919.1;ENSP00000482540.1;ENSP00000479295.1;ENSP00000482447.1;	26149
Homo_sapiens	PIAS4	ENSG00000105229	zf-MIZ	ENSP00000262971.1;	51588
Homo_sapiens	TLX1	ENSG00000107807	Homeobox	ENSP00000359215.6;ENSP00000434914.2;	3195
Homo_sapiens	POU3F1	ENSG00000185668	Pou	ENSP00000362103.2;	5453
Homo_sapiens	SP110	ENSG00000135899	SAND	ENSP00000439558.1;ENSP00000258381.6;ENSP00000351488.4;ENSP00000375902.3;ENSP00000258382.5;	3431
Homo_sapiens	NR3C2	ENSG00000151623	ESR-like	ENSP00000350815.3;ENSP00000341390.4;ENSP00000421481.1;ENSP00000423510.1;ENSP00000486719.1;ENSP00000343907.4;	4306
Homo_sapiens	HMGB1	ENSG00000189403	HMG	ENSP00000382417.1;ENSP00000369904.1;ENSP00000343040.4;ENSP00000345347.5;ENSP00000382412.1;ENSP00000384678.1;	3146
Homo_sapiens	ZNF345	ENSG00000251247	zf-C2H2	ENSP00000466374.1;ENSP00000465431.1;ENSP00000431216.1;ENSP00000482400.1;ENSP00000477522.1;ENSP00000431202.1;ENSP00000465851.1;ENSP00000331120.4;	25850
Homo_sapiens	PAX2	ENSG00000075891	PAX	ENSP00000452489.2;ENSP00000355069.4;ENSP00000398652.2;ENSP00000347385.3;ENSP00000396259.1;ENSP00000506041.1;ENSP00000359319.3;	5076
Homo_sapiens	ASCL2	ENSG00000183734	bHLH	ENSP00000332293.4;	430
Homo_sapiens	ZNF14	ENSG00000105708	zf-C2H2	ENSP00000340514.2;	7561
Homo_sapiens	TOX	ENSG00000198846	HMG	ENSP00000354842.1;	9760
Homo_sapiens	ZKSCAN3	ENSG00000189298	zf-C2H2	ENSP00000341883.5;ENSP00000252211.2;ENSP00000366465.1;	80317
Homo_sapiens	ZNF628	ENSG00000197483	zf-C2H2	ENSP00000465905.1;ENSP00000469591.1;ENSP00000375598.3;	89887
Homo_sapiens	ZNF491	ENSG00000177599	zf-C2H2	ENSP00000392176.1;ENSP00000313443.5;	126069
Homo_sapiens	TWIST1	ENSG00000122691	bHLH	ENSP00000242261.5;ENSP00000416986.1;ENSP00000346582.5;	7291
Homo_sapiens	ZIC3	ENSG00000156925	zf-C2H2	ENSP00000287538.5;ENSP00000359638.3;	7547
Homo_sapiens	ZNF462	ENSG00000148143	zf-C2H2	ENSP00000405837.1;	NA
Homo_sapiens	STAT6	ENSG00000166888	STAT	ENSP00000491116.2;ENSP00000300134.3;ENSP00000438451.2;ENSP00000451546.2;ENSP00000498693.1;ENSP00000451742.1;ENSP00000444530.2;ENSP00000401486.3;ENSP00000445409.2;	6778
Homo_sapiens	CDX1	ENSG00000113722	Homeobox	ENSP00000231656.7;	1044
Homo_sapiens	HMGB1P1	ENSG00000124097	HMG	ENSP00000508468.1;	NA
Homo_sapiens	DUXB	ENSG00000282757	Homeobox	ENSP00000491301.1;	100033411
Homo_sapiens	OTX2	ENSG00000165588	TF_Otx	ENSP00000386185.3;ENSP00000500744.1;ENSP00000508798.1;ENSP00000452336.1;ENSP00000343819.5;ENSP00000500595.1;ENSP00000500115.1;ENSP00000451357.2;ENSP00000500061.1;ENSP00000451272.2;	5015
Homo_sapiens	NANOGP8	ENSG00000255192	Homeobox	ENSP00000487073.2;ENSP00000487045.1;	388112
Homo_sapiens	ZNF521	ENSG00000198795	zf-C2H2	ENSP00000463000.1;ENSP00000440768.2;ENSP00000464415.1;ENSP00000382352.2;ENSP00000354794.3;ENSP00000462724.1;ENSP00000463748.1;	25925
Homo_sapiens	ZNF91	ENSG00000167232	zf-C2H2	ENSP00000471709.1;ENSP00000380272.2;ENSP00000300619.6;	7644
Homo_sapiens	ZNF619	ENSG00000177873	zf-C2H2	ENSP00000398024.3;ENSP00000388710.2;ENSP00000428004.1;ENSP00000430705.1;ENSP00000411132.2;ENSP00000397232.1;ENSP00000322529.5;	285267
Homo_sapiens	ZNF396	ENSG00000186496	zf-C2H2	ENSP00000302310.1;ENSP00000466500.1;	252884
Homo_sapiens	JUND	ENSG00000130522	TF_bZIP	ENSP00000252818.3;ENSP00000475153.2;	3727
Homo_sapiens	TGIF1	ENSG00000177426	Homeobox	ENSP00000449287.1;ENSP00000343969.5;ENSP00000449973.1;ENSP00000449531.1;ENSP00000339631.6;ENSP00000483499.1;ENSP00000384133.2;ENSP00000327959.6;ENSP00000448934.1;ENSP00000446944.1;ENSP00000383031.2;ENSP00000449722.1;ENSP00000449580.1;ENSP00000384970.2;ENSP00000385206.1;ENSP00000450025.1;ENSP00000448121.1;ENSP00000446838.1;ENSP00000447747.2;ENSP00000449501.1;	7050
Homo_sapiens	ZNF785	ENSG00000197162	zf-C2H2	ENSP00000378642.2;ENSP00000456097.1;ENSP00000420340.1;	146540
Homo_sapiens	NR2E3	ENSG00000278570	RXR-like	ENSP00000482504.1;ENSP00000479962.1;ENSP00000479254.1;	10002
Homo_sapiens	FOXO4	ENSG00000184481	Fork_head	ENSP00000342209.3;ENSP00000363377.3;	4303
Homo_sapiens	TFEC	ENSG00000105967	bHLH	ENSP00000377125.1;ENSP00000265440.7;ENSP00000417432.1;ENSP00000318676.7;ENSP00000387650.1;	22797
Homo_sapiens	ZNF425	ENSG00000204947	zf-C2H2	ENSP00000367300.2;	155054
Homo_sapiens	HOXC5	ENSG00000172789	Homeobox	ENSP00000309336.2;	3222
Homo_sapiens	ID3	ENSG00000117318	bHLH	ENSP00000363689.5;	3399
Homo_sapiens	LITAF	ENSG00000189067	zf-LITAF-like	ENSP00000340118.5;ENSP00000459138.1;ENSP00000458871.1;ENSP00000458981.1;ENSP00000459533.1;ENSP00000461667.1;ENSP00000461813.1;ENSP00000483114.1;ENSP00000458836.1;ENSP00000397958.2;ENSP00000460743.1;ENSP00000460133.1;	9516
Homo_sapiens	RORB	ENSG00000198963	THR-like	ENSP00000366093.2;ENSP00000379507.2;	6096
Homo_sapiens	ZNF77	ENSG00000175691	zf-C2H2	ENSP00000319053.3;	58492
Homo_sapiens	ZNF283	ENSG00000167637	zf-C2H2	ENSP00000484852.1;ENSP00000498705.1;ENSP00000327314.7;	284349
Homo_sapiens	PBRM1	ENSG00000163939	HMG	ENSP00000338302.4;ENSP00000296302.7;ENSP00000386643.3;ENSP00000378307.3;ENSP00000386601.1;ENSP00000386529.1;ENSP00000387775.1;ENSP00000386593.1;ENSP00000349213.4;	55193
Homo_sapiens	ARID1B	ENSG00000049618	ARID	ENSP00000489636.1;ENSP00000344546.5;ENSP00000490385.1;ENSP00000489729.1;ENSP00000490550.1;ENSP00000498155.1;ENSP00000490491.2;ENSP00000313006.7;ENSP00000490948.1;ENSP00000412835.2;ENSP00000383596.3;ENSP00000055163.7;	57492
Homo_sapiens	NKX2-6	ENSG00000180053	Homeobox	ENSP00000320089.3;	137814
Homo_sapiens	FOXH1	ENSG00000160973	Fork_head	ENSP00000366534.4;	8928
Homo_sapiens	FOXS1	ENSG00000179772	Fork_head	ENSP00000365145.3;	2307
Homo_sapiens	FOXN3	ENSG00000053254	Fork_head	ENSP00000451024.1;ENSP00000452227.1;ENSP00000479114.1;ENSP00000343288.4;ENSP00000450833.1;ENSP00000451135.1;ENSP00000452005.1;ENSP00000261302.5;ENSP00000450684.1;ENSP00000451437.1;	1112
Homo_sapiens	ZNF419	ENSG00000105136	zf-C2H2	ENSP00000414709.2;ENSP00000392129.2;ENSP00000388864.1;ENSP00000390916.1;ENSP00000299860.9;ENSP00000221735.7;	79744
Homo_sapiens	ZNF311	ENSG00000197935	zf-C2H2	ENSP00000366384.3;	282890
Homo_sapiens	ZBTB17	ENSG00000116809	ZBTB	ENSP00000408483.1;ENSP00000438529.1;ENSP00000364895.4;ENSP00000364895.4;ENSP00000364885.2;ENSP00000364885.2;ENSP00000400827.1;	7709
Homo_sapiens	UBTF	ENSG00000108312	HMG	ENSP00000432925.1;ENSP00000431539.1;ENSP00000345297.5;ENSP00000390669.1;ENSP00000433046.1;ENSP00000435708.1;ENSP00000437180.1;ENSP00000377231.3;ENSP00000302640.4;ENSP00000431295.1;	7343
Homo_sapiens	ZNF2	ENSG00000275111	zf-C2H2	ENSP00000483131.1;ENSP00000482030.1;ENSP00000477960.1;ENSP00000480057.1;ENSP00000480297.1;	7549
Homo_sapiens	ZNF383	ENSG00000188283	zf-C2H2	ENSP00000507972.1;ENSP00000466101.1;ENSP00000464871.1;ENSP00000340132.2;	163087
Homo_sapiens	ZNF449	ENSG00000173275	zf-C2H2	ENSP00000339585.4;	203523
Homo_sapiens	DDIT3	ENSG00000175197	TF_bZIP	ENSP00000494844.1;ENSP00000340671.3;ENSP00000448665.1;ENSP00000447803.1;ENSP00000447188.1;	1649
Homo_sapiens	HLX	ENSG00000136630	Homeobox	ENSP00000355870.5;ENSP00000408248.1;	NA
Homo_sapiens	ZNF516	ENSG00000101493	zf-C2H2	ENSP00000394757.2;ENSP00000478712.1;ENSP00000446211.1;	9658
Homo_sapiens	ZNF423	ENSG00000102935	zf-C2H2	ENSP00000455061.1;ENSP00000455426.1;ENSP00000457928.1;ENSP00000457664.1;ENSP00000442321.1;ENSP00000455588.3;	23090
Homo_sapiens	ZNF7	ENSG00000147789	zf-C2H2	ENSP00000439424.1;ENSP00000433630.2;ENSP00000393260.2;ENSP00000432641.2;ENSP00000433656.2;ENSP00000432724.1;	7553
Homo_sapiens	ARID3C	ENSG00000205143	ARID	ENSP00000510553.1;ENSP00000368189.2;	NA
Homo_sapiens	NFIC	ENSG00000141905	CTF_NFI	ENSP00000465177.1;ENSP00000466647.1;ENSP00000465655.1;ENSP00000396843.2;ENSP00000378543.2;ENSP00000492983.1;ENSP00000342194.2;	4782
Homo_sapiens	CARHSP1	ENSG00000153048	CSD	ENSP00000455522.1;ENSP00000460812.1;ENSP00000478055.1;ENSP00000455016.1;ENSP00000483591.1;ENSP00000455284.1;ENSP00000481550.1;ENSP00000455855.1;ENSP00000379838.2;ENSP00000311847.4;ENSP00000480542.1;ENSP00000457864.1;ENSP00000456909.1;ENSP00000480144.1;	23589
Homo_sapiens	MXI1	ENSG00000119950	bHLH	ENSP00000354606.4;ENSP00000499128.1;ENSP00000498928.1;ENSP00000498554.1;ENSP00000498396.1;ENSP00000499087.1;ENSP00000499158.1;ENSP00000331152.5;ENSP00000498971.1;ENSP00000499209.1;ENSP00000498306.1;ENSP00000376842.1;ENSP00000498547.1;ENSP00000498873.1;ENSP00000398981.1;ENSP00000498764.1;ENSP00000498536.1;ENSP00000498573.1;ENSP00000498390.1;ENSP00000407711.1;ENSP00000358625.1;ENSP00000239007.7;ENSP00000498472.1;ENSP00000498900.1;ENSP00000498951.1;ENSP00000498238.1;ENSP00000499161.1;	4601
Homo_sapiens	TFDP1	ENSG00000198176	E2F	ENSP00000386145.2;ENSP00000401389.1;ENSP00000364519.4;	7027
Homo_sapiens	ZNF681	ENSG00000196172	zf-C2H2	ENSP00000384000.3;ENSP00000433806.1;	NA
Homo_sapiens	ARNT	ENSG00000143437	bHLH	ENSP00000423851.1;ENSP00000425899.1;ENSP00000427571.1;ENSP00000351407.5;ENSP00000346372.2;	405
Homo_sapiens	ZIM2	ENSG00000269699	zf-C2H2	ENSP00000510784.1;ENSP00000468984.1;ENSP00000470326.1;ENSP00000486502.2;ENSP00000472306.1;	23619
Homo_sapiens	ZNF570	ENSG00000171827	zf-C2H2	ENSP00000467218.1;ENSP00000331540.1;	148268
Homo_sapiens	KLF14	ENSG00000266265	zf-C2H2	ENSP00000463287.1;	136259
Homo_sapiens	CEBPG	ENSG00000153879	TF_bZIP	ENSP00000499062.1;ENSP00000466022.2;ENSP00000284000.2;	1054
Homo_sapiens	POU3F3	ENSG00000198914	Pou	ENSP00000355001.2;ENSP00000501036.1;	5455
Homo_sapiens	ZNF37A	ENSG00000075407	zf-C2H2	ENSP00000508865.1;ENSP00000329141.3;ENSP00000354377.4;	7587
Homo_sapiens	AFF4	ENSG00000072364	AF-4	ENSP00000395268.1;ENSP00000265343.5;ENSP00000367858.3;ENSP00000409069.1;	27125
Homo_sapiens	DUXA	ENSG00000258873	Homeobox	ENSP00000452398.1;	503835
Homo_sapiens	ZNF783	ENSG00000204946	zf-C2H2	ENSP00000410890.1;	100289678
Homo_sapiens	ZNF133	ENSG00000125846	zf-C2H2	ENSP00000385279.2;ENSP00000481326.1;ENSP00000439427.2;ENSP00000366899.3;ENSP00000487315.1;ENSP00000406638.2;ENSP00000383945.1;ENSP00000442978.2;ENSP00000400897.3;ENSP00000346090.3;ENSP00000485741.1;	7692
Homo_sapiens		ENSG00000286132	zf-C2H2	ENSP00000498244.1;	NA
Homo_sapiens	AR	ENSG00000169083	ESR-like	ENSP00000379359.3;ENSP00000425199.1;ENSP00000363822.3;ENSP00000484033.2;ENSP00000421155.1;	367
Homo_sapiens	OVOL3	ENSG00000105261	zf-C2H2	ENSP00000487603.1;ENSP00000465620.2;	728361
Homo_sapiens	ZNF646	ENSG00000167395	zf-C2H2	ENSP00000378429.2;ENSP00000391271.1;ENSP00000300850.5;	9726
Homo_sapiens	MECP2	ENSG00000169057	MBD	ENSP00000301948.6;ENSP00000384865.2;ENSP00000395535.2;ENSP00000486978.1;	4204
Homo_sapiens	HMGB3	ENSG00000029993	HMG	ENSP00000359393.3;ENSP00000410354.1;ENSP00000417027.1;ENSP00000405601.1;ENSP00000442758.1;	3149
Homo_sapiens	PHOX2A	ENSG00000165462	Homeobox	ENSP00000444845.1;ENSP00000298231.5;	NA
Homo_sapiens	GLIS1	ENSG00000174332	zf-C2H2	ENSP00000486112.1;ENSP00000309653.2;	148979
Homo_sapiens	FOXD4L6	ENSG00000273514	Fork_head	ENSP00000484875.1;	653404
Homo_sapiens	FEZF2	ENSG00000153266	zf-C2H2	ENSP00000418804.1;ENSP00000418589.1;ENSP00000283268.3;	55079
Homo_sapiens	TTF1	ENSG00000125482	MYB	ENSP00000333920.2;ENSP00000481441.1;	7270
Homo_sapiens	MBD2	ENSG00000134046	MBD	ENSP00000464554.1;ENSP00000256429.3;ENSP00000381435.2;	8932
Homo_sapiens	ZNF524	ENSG00000171443	zf-C2H2	ENSP00000301073.2;ENSP00000466907.1;	NA
Homo_sapiens	ARNT2	ENSG00000172379	bHLH	ENSP00000307479.4;ENSP00000453651.1;ENSP00000453792.1;	NA
Homo_sapiens	ZFHX4	ENSG00000091656	Homeobox	ENSP00000430848.1;ENSP00000498249.1;ENSP00000429495.2;ENSP00000498627.1;	79776
Homo_sapiens	PITX1	ENSG00000069011	Homeobox	ENSP00000265340.6;ENSP00000422908.1;ENSP00000427542.1;ENSP00000423624.1;	5307
Homo_sapiens	GABPA	ENSG00000154727	ETS	ENSP00000382948.3;ENSP00000346886.3;	2551
Homo_sapiens	MYB	ENSG00000118513	MYB	ENSP00000436602.1;ENSP00000433458.1;ENSP00000432948.1;ENSP00000434639.1;ENSP00000434420.1;ENSP00000434816.1;ENSP00000436925.1;ENSP00000434723.1;ENSP00000356788.4;ENSP00000436605.1;ENSP00000477898.1;ENSP00000432811.1;ENSP00000403387.2;ENSP00000356786.2;ENSP00000339992.5;ENSP00000435938.1;ENSP00000413011.2;ENSP00000433745.1;ENSP00000434795.1;ENSP00000432877.1;ENSP00000436385.1;ENSP00000435497.1;ENSP00000434917.1;ENSP00000435055.1;ENSP00000435595.1;ENSP00000390460.2;ENSP00000437264.1;ENSP00000433844.1;ENSP00000433227.1;ENSP00000341050.5;ENSP00000435293.1;ENSP00000432168.1;ENSP00000437081.1;ENSP00000410825.2;ENSP00000435578.1;ENSP00000326328.8;ENSP00000432851.1;	4602
Homo_sapiens	ZNF480	ENSG00000198464	zf-C2H2	ENSP00000417424.1;ENSP00000334164.6;ENSP00000335670.6;ENSP00000471754.1;	147657
Homo_sapiens	ZIM3	ENSG00000141946	zf-C2H2	ENSP00000269834.1;	114026
Homo_sapiens	ZNF697	ENSG00000143067	zf-C2H2	ENSP00000396857.2;	90874
Homo_sapiens	ZFP28	ENSG00000196867	zf-C2H2	ENSP00000301318.3;	140612
Homo_sapiens	THAP10	ENSG00000129028	THAP	ENSP00000249861.4;	NA
Homo_sapiens	SEBOX	ENSG00000274529	Homeobox	ENSP00000444503.3;	645832
Homo_sapiens	UNCX	ENSG00000164853	Homeobox	ENSP00000314480.8;	NA
Homo_sapiens	ZNF512B	ENSG00000196700	zf-C2H2	ENSP00000358904.1;	57473
Homo_sapiens	ST18	ENSG00000147488	zf-C2HC	ENSP00000509475.1;ENSP00000508476.1;ENSP00000428521.1;ENSP00000276480.7;	9705
Homo_sapiens	ZNF514	ENSG00000144026	zf-C2H2	ENSP00000295208.2;ENSP00000405509.1;	84874
Homo_sapiens	PIAS2	ENSG00000078043	zf-MIZ	ENSP00000465676.1;ENSP00000317163.6;ENSP00000443238.1;ENSP00000479025.1;	9063
Homo_sapiens	PRDM6	ENSG00000061455	zf-C2H2	ENSP00000384725.3;	93166
Homo_sapiens	ZNF529	ENSG00000186020	zf-C2H2	ENSP00000465917.1;ENSP00000465578.1;ENSP00000468594.1;ENSP00000334695.7;	57711
Homo_sapiens	NR5A2	ENSG00000116833	SF-like	ENSP00000356326.3;ENSP00000356331.3;ENSP00000236914.3;ENSP00000439116.1;	2494
Homo_sapiens	HOXC12	ENSG00000123407	Homeobox	ENSP00000243103.3;	NA
Homo_sapiens	ZNF221	ENSG00000159905	zf-C2H2	ENSP00000467367.1;ENSP00000477876.1;ENSP00000467446.1;ENSP00000251269.4;	7638
Homo_sapiens	E2F7	ENSG00000165891	E2F	ENSP00000449284.1;ENSP00000323246.7;ENSP00000447963.1;ENSP00000448245.1;ENSP00000393639.2;	144455
Homo_sapiens	ZNF676	ENSG00000196109	zf-C2H2	ENSP00000380310.1;ENSP00000497897.1;	163223
Homo_sapiens	ZFX	ENSG00000005889	zf-C2H2	ENSP00000343384.3;ENSP00000368486.4;ENSP00000438233.1;ENSP00000304985.5;ENSP00000368475.1;	7543
Homo_sapiens	ZNF169	ENSG00000175787	zf-C2H2	ENSP00000378792.2;	169841
Homo_sapiens	RHOXF2B	ENSG00000203989	Homeobox	ENSP00000360455.3;	727940
Homo_sapiens	ZNF844	ENSG00000223547	zf-C2H2	ENSP00000392024.3;ENSP00000448588.1;	NA
Homo_sapiens	ZNF398	ENSG00000197024	zf-C2H2	ENSP00000419391.1;ENSP00000418564.1;ENSP00000389972.2;ENSP00000420418.1;	57541
Homo_sapiens	FOS	ENSG00000170345	TF_bZIP	ENSP00000306245.4;ENSP00000451786.1;ENSP00000452386.1;ENSP00000450886.1;ENSP00000452590.1;	2353
Homo_sapiens	TBX2	ENSG00000121068	T-box	ENSP00000404781.1;ENSP00000240328.3;	6909
Homo_sapiens	WIZ	ENSG00000011451	zf-C2H2	ENSP00000501256.3;ENSP00000445824.1;ENSP00000501300.1;ENSP00000495441.1;ENSP00000500993.1;ENSP00000263381.5;ENSP00000469022.1;ENSP00000373933.5;	58525
Homo_sapiens	OTX1	ENSG00000115507	TF_Otx	ENSP00000355631.3;ENSP00000282549.2;	5013
Homo_sapiens	ETV5	ENSG00000244405	ETS	ENSP00000413755.1;ENSP00000306894.5;	NA
Homo_sapiens	ETV3	ENSG00000117036	ETS	ENSP00000357175.4;ENSP00000327316.4;	2117
Homo_sapiens	IKZF3	ENSG00000161405	zf-C2H2	ENSP00000344471.3;ENSP00000341977.3;ENSP00000367194.2;ENSP00000345622.3;ENSP00000438972.1;ENSP00000462791.1;ENSP00000420463.1;ENSP00000463505.1;ENSP00000367179.3;ENSP00000403776.2;ENSP00000344544.3;	22806
Homo_sapiens	ZKSCAN2	ENSG00000155592	zf-C2H2	ENSP00000331626.7;	342357
Homo_sapiens	LEUTX	ENSG00000213921	Homeobox	ENSP00000491740.1;ENSP00000380053.3;	342900
